Timestamp;gimbal_y.target_angle;gimbal_y.IMU_actual_angle;gimbal_p.target_angle;gimbal_p.IMU_actual_angle
247086;0.000000;0.002528;0.000000;0.254685
248087;0.000000;0.002528;0.000000;0.254685
249175;0.000000;0.002528;0.000000;0.254685
250086;0.000000;0.002528;0.000000;0.254685
251091;0.000000;0.002528;0.000000;0.254685
252093;0.000000;0.002528;0.000000;0.254685
253089;0.000000;0.002528;0.000000;0.254685
254091;0.000000;0.002528;0.000000;0.254685
255087;0.000000;0.002528;0.000000;0.254685
256091;0.000000;0.002528;0.000000;0.254685
257087;0.000000;0.002532;0.000000;0.254720
258089;0.000000;0.002532;0.000000;0.254720
259085;0.000000;0.002532;0.000000;0.254720
260086;0.000000;0.002532;0.000000;0.254720
261091;0.000000;0.002532;0.000000;0.254720
262104;0.000000;0.002532;0.000000;0.254720
263087;0.000000;0.002532;0.000000;0.254720
264092;0.000000;0.002532;0.000000;0.254720
265092;0.000000;0.002532;0.000000;0.254720
266090;0.000000;0.002532;0.000000;0.254720
267091;0.000000;0.002532;0.000000;0.254720
268086;0.000000;0.002532;0.000000;0.254720
269086;0.000000;0.002532;0.000000;0.254720
270091;0.000000;0.002531;0.000000;0.254317
271092;0.000000;0.002531;0.000000;0.254317
272088;0.000000;0.002531;0.000000;0.254317
273088;0.000000;0.002531;0.000000;0.254317
274117;0.000000;0.002531;0.000000;0.254317
275104;0.000000;0.002531;0.000000;0.254317
276091;0.000000;0.002531;0.000000;0.254317
277086;0.000000;0.002531;0.000000;0.254317
278087;0.000000;0.002531;0.000000;0.254317
279092;0.000000;0.002531;0.000000;0.254317
280093;0.000000;0.002531;0.000000;0.254317
281088;0.000000;0.002531;0.000000;0.254317
282089;0.000000;0.002531;0.000000;0.254317
283093;0.000000;0.002528;0.000000;0.255012
284085;0.000000;0.002528;0.000000;0.255012
285089;0.000000;0.002528;0.000000;0.255012
286085;0.000000;0.002528;0.000000;0.255012
287103;0.000000;0.002528;0.000000;0.255012
288086;0.000000;0.002528;0.000000;0.255012
289090;0.000000;0.002528;0.000000;0.255012
290091;0.000000;0.002528;0.000000;0.255012
291087;0.000000;0.002528;0.000000;0.255012
292087;0.000000;0.002528;0.000000;0.255012
293092;0.000000;0.002528;0.000000;0.255012
294093;0.000000;0.002528;0.000000;0.255012
295089;0.000000;0.002528;0.000000;0.255012
296092;0.000000;0.002527;0.000000;0.255380
297088;0.000000;0.002527;0.000000;0.255380
298089;0.000000;0.002527;0.000000;0.255380
299129;0.000000;0.002527;0.000000;0.255380
300088;0.000000;0.002527;0.000000;0.255380
301093;0.000000;0.002527;0.000000;0.255380
302089;0.000000;0.002527;0.000000;0.255380
303091;0.000000;0.002527;0.000000;0.255380
304087;0.000000;0.002527;0.000000;0.255380
305088;0.000000;0.002527;0.000000;0.255380
306087;0.000000;0.002527;0.000000;0.255380
307088;0.000000;0.002527;0.000000;0.255380
308093;0.000000;0.002527;0.000000;0.255380
309086;0.000000;0.002528;0.000000;0.255498
310091;0.000000;0.002528;0.000000;0.255498
311100;0.000000;0.002528;0.000000;0.255498
312088;0.000000;0.002528;0.000000;0.255498
313093;0.000000;0.002528;0.000000;0.255498
314089;0.000000;0.002528;0.000000;0.255498
315090;0.000000;0.002528;0.000000;0.255498
316089;0.000000;0.002528;0.000000;0.255498
317091;0.000000;0.002528;0.000000;0.255498
318106;0.000000;0.002528;0.000000;0.255498
319089;0.000000;0.002528;0.000000;0.255498
320086;0.000000;0.002528;0.000000;0.255498
321087;0.000000;0.002528;0.000000;0.255498
322092;0.000000;0.002527;0.000000;0.255133
323118;0.000000;0.002527;0.000000;0.255133
324101;0.000000;0.002527;0.000000;0.255133
325093;0.000000;0.002527;0.000000;0.255133
326093;0.000000;0.002527;0.000000;0.255133
327086;0.000000;0.002527;0.000000;0.255133
328091;0.000000;0.002527;0.000000;0.255133
